n_rows,n_cols,log_n_rows,log_n_cols,rows_cols_ratio,missing_ratio,duplicate_ratio,numeric_ratio,categorical_ratio,temporal_present,skewness_mean,skewness_std,kurtosis_mean,kurtosis_std,outlier_ratio_mean,target_skewness,class_imbalance,n_classes,corr_mean_abs,corr_max_abs,high_corr_pair_count,vif_max,is_stationary,adf_pvalue,trend_strength,seasonality_strength,dt_cv_score,dt_train_time,linear_cv_score,linear_train_time,dt_linear_gap,dt_depth_used,linear_coef_std,lm_1nn,lm_naive_bayes,lm_tiny_dt,lm_linear,lm_baseline,lm_best,lm_nonlinear_advantage,lm_spread,best_algorithm,task_type,openml_did,dataset_name,algo_scores
2522,33,7.833203948641057,3.6109179126442243,147.69220446526967,0.16069654865937694,0.0464614026815927,0.5835718861692964,0.36244440085299884,1.0,0.6429914024957639,0.4764369863437916,0.35617398689599833,1.280952084351688,0.14684716727622132,0.41397238417351456,0.1590040480210551,3.0,0.17890704205677443,0.7469940377334645,0.0,5.0,-1.0,0.7197914533546861,0.7802401215166953,0.13067686159619427,0.7042760816487607,1.6446496633687606,0.6773286740175478,0.640719928710096,-0.06034745763690086,3.0,0.48386336063105917,0.2467000952491537,0.2855810530026359,0.23339904735499373,0.28404402256868266,0.0,0.28404402256868266,-0.06034745763690086,0.246760438315259,knn,classification,-1,synthetic_59,"{""random_forest"": 0.7039, ""xgboost"": 0.6861, ""gradient_boosting"": 0.4786, ""logistic_regression"": 0.8264, ""lasso"": 0.5493, ""knn"": 0.6732, ""decision_tree"": 0.5564, ""svm"": 0.4736}"
5935,10,8.688790784847216,2.1972245773362196,130.9436959089321,0.1481808112304143,0.01581350748646534,0.37132467164620947,0.14409356752017116,1.0,0.5407865727690511,0.8427119021605549,0.8800875055108588,1.5778649435520145,0.1337808217216102,-0.2647303216938819,0.09623671360359051,2.0,0.454971571927196,0.560349457234603,3.0,1.0,-1.0,0.6751400611496681,0.10442041321335237,0.7047149735850596,0.5190312871502065,1.1336118114845537,0.8650854827192123,0.8458062153817603,0.20364615751338927,3.0,0.27823169778217505,0.5339113143577183,0.10169255349947824,0.20414328123456588,0.28601548754027356,0.0,0.5339113143577183,0.20364615751338927,0.2626533679657848,xgboost,classification,-1,synthetic_60,"{""random_forest"": 0.5531, ""xgboost"": 0.4713, ""gradient_boosting"": 0.7719, ""logistic_regression"": 0.9192, ""lasso"": 0.5479, ""knn"": 0.6615, ""decision_tree"": 0.7489, ""svm"": 0.9497}"
7114,9,8.869960510523953,2.772588722239781,214.0871716329007,0.16443597736328466,0.042517400055994775,0.4483958382890606,0.26294139286805146,0.0,0.9445636083259634,0.8801567379214851,0.2944440750587247,1.3556264006200884,0.09116281833790839,-0.8187940897126689,0.24472811120886712,2.0,0.0683004518255863,0.7496314347293207,1.0,5.0,0.0,0.7370965504320512,0.8771326302017968,0.18799445160464737,0.5234893830702372,1.367565822446955,0.6340770706505152,0.583383502820975,-0.2161535480019423,6.0,0.5748191929311595,-0.05821721815013095,0.14711439510246116,0.12943463959551182,0.1474828683459181,0.0,0.1474828683459181,-0.2161535480019423,0.017427585624104933,logistic_regression,classification,-1,synthetic_61,"{""random_forest"": 0.6837, ""xgboost"": 0.5472, ""gradient_boosting"": 0.8595, ""logistic_regression"": 0.4081, ""lasso"": 0.6085, ""knn"": 0.5855, ""decision_tree"": 0.4106, ""svm"": 0.4684}"
2258,18,7.7226775164680035,2.995732273553991,265.4350633505281,0.19520276465584274,0.00627751073813267,0.3118633654227067,0.3080632847028384,0.0,1.614311074729765,0.12020722912057624,0.5934969977516364,0.03510472673325782,0.0439962916170847,1.092567495674686,0.0,0.0,0.25898026385628947,0.5401859592861188,3.0,50.0,0.0,0.0013536257154681541,0.2698204748087123,0.24000767699577982,0.7909064337370687,1.9486469431945506,0.8235304134919498,0.03335901499907384,0.03091413993490827,4.0,1.6595262405752897,0.3914505656056415,0.2424586259733919,0.15922161132765547,0.28994259972600683,0.0,0.3914505656056415,0.03091413993490827,0.0873432743355537,logistic_regression,regression,-1,synthetic_62,"{""random_forest"": 0.4838, ""xgboost"": 0.8947, ""gradient_boosting"": 0.7906, ""logistic_regression"": 0.9156, ""lasso"": 0.7318, ""knn"": 0.6604, ""decision_tree"": 0.4328, ""svm"": 0.7694}"
730,19,6.594413459749778,3.367295829986474,105.95821122579231,0.02816058977853522,0.031120682078299836,0.8469252990231135,0.23131935976814427,1.0,0.29392541917641934,0.8111237699334709,2.815728242982371,0.776331412253991,0.10111954433040944,-0.9603800830286686,0.49609755570389924,3.0,0.17259610424710525,0.9330652317610733,3.0,5.0,1.0,0.538813009039619,0.054566033459821375,0.0,0.8104998817890245,1.3832921508933085,0.8653034024232685,0.5023393217072827,0.16576700781458498,2.0,0.8953468508208366,0.5233287887881247,0.053709940360910216,0.02646176421586277,0.38510734010128245,0.0,0.5233287887881247,0.16576700781458498,0.28738023631703113,xgboost,classification,-1,synthetic_63,"{""random_forest"": 0.533, ""xgboost"": 0.6753, ""gradient_boosting"": 0.7738, ""logistic_regression"": 0.4419, ""lasso"": 0.5511, ""knn"": 0.8438, ""decision_tree"": 0.6528, ""svm"": 0.7006}"
5185,8,8.55371796609861,2.9444389791664403,321.9039369091436,0.0996472000998546,0.02033370349992916,0.9671140148252293,0.2090158866928213,1.0,0.43823495893987685,0.45896347937729864,4.516324427436036,0.35219094266118933,0.032093555803235536,-1.947881728971665,0.2666000194410492,3.0,0.00709502469788359,0.8722802226013735,4.0,15.0,-1.0,0.9078987937796194,0.8493314335381987,0.606914081121122,0.9320610219824512,1.0477046810557291,0.8886539539957519,0.7597371050630944,0.04625280176757546,6.0,1.708443812681736,0.10156118052611554,0.30923561667898647,0.1371504037431776,0.054799625221468556,0.0,0.1371504037431776,0.04625280176757546,0.09299998115153679,logistic_regression,classification,-1,synthetic_64,"{""random_forest"": 0.652, ""xgboost"": 0.8297, ""gradient_boosting"": 0.9281, ""logistic_regression"": 0.82, ""lasso"": 0.8704, ""knn"": 0.7317, ""decision_tree"": 0.8595, ""svm"": 0.8314}"
3426,39,8.139440521874608,3.4011973816621555,24.293184186179587,0.09617802932060181,0.033121700585053405,0.38295183651870607,0.11555397556366627,0.0,0.7956732510043139,0.9195310246560497,4.9595300925377845,0.08982259799123171,0.1141511885243088,-0.5131037343906271,0.14993414181199427,2.0,0.19622909311474002,0.8204428316094456,2.0,1.0,0.0,0.05770292841589886,0.39992881431736294,0.7632378806413356,0.6239965726487675,1.2478587291182777,0.8962211446873896,0.3924599413457013,0.0015884335410241146,6.0,0.7171569230497463,0.30238012459272334,0.26265242948315043,0.03338974705962372,0.29154457690797875,0.0,0.30238012459272334,0.0015884335410241146,0.07211967386805207,logistic_regression,classification,-1,synthetic_65,"{""random_forest"": 0.905, ""xgboost"": 0.456, ""gradient_boosting"": 0.6783, ""logistic_regression"": 0.5215, ""lasso"": 0.4214, ""knn"": 0.4198, ""decision_tree"": 0.4964, ""svm"": 0.8767}"
4904,9,8.498010371999463,3.367295829986474,447.3535314683725,0.08388959879146272,0.03901827515034409,0.6334350133107691,0.19901594085844088,1.0,0.4093602181145679,0.5911303032585165,0.1168153865200876,0.6631293981343875,0.12825453024299027,-1.1716967631565791,0.303496088914871,3.0,0.035579142586716406,0.34761523890284324,2.0,5.0,1.0,0.5069204379618346,0.36847086463531653,0.0,0.8648953614535633,1.6732935965419269,0.5660955165578023,0.6966818768990573,-0.07401700481837864,3.0,1.6495757125555734,0.047429603760269584,0.20626376234258137,0.15053600678543,0.1305353723727949,0.0,0.15053600678543,-0.07401700481837864,0.13898809598183903,logistic_regression,classification,-1,synthetic_66,"{""random_forest"": 0.5595, ""xgboost"": 0.9121, ""gradient_boosting"": 0.6155, ""logistic_regression"": 0.7007, ""lasso"": 0.6926, ""knn"": 0.7247, ""decision_tree"": 0.4337, ""svm"": 0.5992}"
5834,30,8.671629544720656,2.70805020110221,119.90380680967208,0.13260943836068448,0.03709481634793576,0.8938977653633673,0.16905167880544367,1.0,0.6058618112808585,0.3252951340230311,3.275727998591077,1.633558933011272,0.0272420951634904,-0.5162359673689392,0.0,0.0,0.450970098374575,0.8566185285893699,4.0,1.0,-1.0,0.5424710034626561,0.1346413045742573,0.20737499590561492,0.6713103565223896,0.8347947339232932,0.7769148502846093,0.03046465520298542,0.2785026191060434,3.0,1.5612634348511143,0.2877592191262457,0.23350911220564466,0.2552706779307987,0.0005895288345245664,0.0,0.2877592191262457,0.2785026191060434,0.28566653570927836,xgboost,regression,-1,synthetic_67,"{""random_forest"": 0.5459, ""xgboost"": 0.7309, ""gradient_boosting"": 0.5631, ""logistic_regression"": 0.7929, ""lasso"": 0.8175, ""knn"": 0.4564, ""decision_tree"": 0.6826, ""svm"": 0.6799}"
5307,19,8.576970395452099,3.6109179126442243,405.4647428946845,0.03904812059129841,0.017267097612244393,0.5349273179888898,0.39141018735565625,1.0,1.7130744474958537,0.7011698615902597,3.362340569692341,1.1241455888051421,0.14206360006627786,-0.01496498847055383,0.0,0.0,0.19025885493494726,0.4124943824827978,3.0,1.0,1.0,0.3843550385241349,0.022674072563306426,0.0,0.8775487974731048,0.032721787073606526,0.7518498898145255,0.9705545386287965,-0.004575383827567114,6.0,0.19502865128179492,0.02099661169261411,0.22359225363990964,0.04379383999961142,0.0392939968756322,0.0,0.04379383999961142,-0.004575383827567114,0.15032636407865912,lasso,regression,-1,synthetic_68,"{""random_forest"": 0.6939, ""xgboost"": 0.6974, ""gradient_boosting"": 0.6363, ""logistic_regression"": 0.5699, ""lasso"": 0.6652, ""knn"": 0.4652, ""decision_tree"": 0.9288, ""svm"": 0.7929}"
7822,39,8.96482339168508,2.3978952727983707,132.7292704083245,0.12497481992139979,0.028587299157187437,0.8829812637517898,0.3624348241925042,1.0,0.024313542954773615,0.6740199190587927,-0.6889852052816259,1.0977173301547118,0.04314490935655173,-0.7728936019114352,0.12077294368087191,3.0,0.1764792517261783,0.7286917898442309,0.0,1.0,-1.0,0.43054020950718996,0.7901860472863513,0.2610409787661932,0.7724771449771444,0.5017917937761699,0.5779273796296057,0.09308034046321512,0.46197369335027744,2.0,1.370887766443803,0.8,0.1329824628594848,0.23544604797311428,0.34856561367634176,0.0,0.8215583861660208,0.46197369335027744,0.016975696844014686,xgboost,classification,-1,synthetic_69,"{""random_forest"": 0.9194, ""xgboost"": 0.753, ""gradient_boosting"": 0.7693, ""logistic_regression"": 0.7478, ""lasso"": 0.5094, ""knn"": 0.6301, ""decision_tree"": 0.813, ""svm"": 0.4558}"
2861,20,7.959275960116396,3.367295829986474,295.26978274536896,0.04088811478990937,0.025985213144724212,0.35182955253864356,0.24219306768576188,1.0,1.0335798782563164,0.7401613687614631,2.7842028269527104,1.0992125370615133,0.10346682738721817,-1.4242323457110766,0.05516629688722003,5.0,0.29767983062930203,0.41875631594771656,3.0,5.0,-1.0,0.29729079030733363,0.0828602874742279,0.879393809746416,0.7695700642176717,1.2510610687976296,0.7242524100593442,0.27472800757896587,-0.07771777912823016,3.0,1.4075846219810153,-0.01706072128160033,0.14930392578510357,0.19442339843705106,0.04124854496323032,0.0,0.19442339843705106,-0.07771777912823016,0.16909799130862865,logistic_regression,classification,-1,synthetic_70,"{""random_forest"": 0.7696, ""xgboost"": 0.721, ""gradient_boosting"": 0.6892, ""logistic_regression"": 0.5372, ""lasso"": 0.4011, ""knn"": 0.4957, ""decision_tree"": 0.4644, ""svm"": 0.647}"
3094,6,8.037543185118697,2.302585092994046,134.0197541980083,0.09005084922857808,0.04787905075419087,0.5793247223497042,0.3359206426657707,1.0,0.37708121149850227,0.6724604980250288,4.862041726633661,0.20378620174587359,0.0012479913340788017,-0.2656688294695426,0.14118468536090442,3.0,0.0463127415256836,0.8163852012765995,0.0,5.0,-1.0,0.43402097270875883,0.23284047793989687,0.6310256349757263,0.6954814935529744,1.449661157521502,0.4045270807901855,0.5935594495898502,0.18980652060947573,2.0,1.0937519317520892,0.46378762580674543,0.26827021015293023,0.14285309180334432,0.2720447541787891,0.0,0.46378762580674543,0.18980652060947573,0.21026029075842959,xgboost,classification,-1,synthetic_71,"{""random_forest"": 0.7597, ""xgboost"": 0.8501, ""gradient_boosting"": 0.4275, ""logistic_regression"": 0.9013, ""lasso"": 0.4162, ""knn"": 0.5958, ""decision_tree"": 0.4087, ""svm"": 0.4424}"
5141,15,8.545197387825835,1.791759469228055,312.22396784774514,0.1485762987335878,0.036895869667701274,0.6650143169168161,0.027383487733431223,1.0,0.7422258768602557,0.9207666084633573,2.5066934585445564,1.0766638865114269,0.04032802715732903,-0.5262043203336844,0.3230292761228464,3.0,0.44767304457658463,0.7598595027935167,2.0,5.0,-1.0,0.45434542306765513,0.5672224975105421,0.07303426068261525,0.6117726239344434,1.4138670522641377,0.6138006668516687,0.4481200596665981,0.4289346281440633,5.0,0.28877526426733446,0.8,0.3135949434757422,0.2880443317646186,0.3805962840707149,0.0,0.8299247513335443,0.4289346281440633,0.1258168835000915,xgboost,classification,-1,synthetic_72,"{""random_forest"": 0.8318, ""xgboost"": 0.7294, ""gradient_boosting"": 0.5106, ""logistic_regression"": 0.7246, ""lasso"": 0.6242, ""knn"": 0.6582, ""decision_tree"": 0.4156, ""svm"": 0.5155}"
3081,12,8.033334015880062,3.4339872044851463,335.46749864459446,0.1763381223687016,0.040706284279558094,0.7795940169121388,0.044172745364441074,1.0,0.5783748925918997,0.309806875322469,0.49974167838572736,1.0300113194194462,0.08033307223195088,-0.5724560993155592,0.16710646909335322,2.0,0.176894579368218,0.871703362555196,0.0,1.0,1.0,0.8281168290063428,0.19445410462028975,0.0,0.864195979228368,1.5748518887923482,0.7161082988769745,0.37978497513069065,-0.07516953489517736,3.0,1.882241625067347,0.011642082631287458,0.35052777325692464,0.024672180975100627,0.06418504570849058,0.0,0.06418504570849058,-0.07516953489517736,0.03077038877507694,logistic_regression,classification,-1,synthetic_73,"{""random_forest"": 0.7044, ""xgboost"": 0.6767, ""gradient_boosting"": 0.5066, ""logistic_regression"": 0.8723, ""lasso"": 0.7723, ""knn"": 0.8608, ""decision_tree"": 0.8723, ""svm"": 0.8116}"
5504,39,8.61341204915678,2.1972245773362196,396.82177515564365,0.05935733640397012,0.027068480507863438,0.5416609675689807,0.16568037022873214,0.0,1.4648277296253371,0.8816624823327127,-0.2710276534734075,1.269278512974761,0.08732157113666977,-1.5263398432962725,0.2349921239961979,2.0,0.10594716522005454,0.5145917213655493,2.0,15.0,0.0,0.3356738330390596,0.6744514075210432,0.3463232554989929,0.7573604917327703,1.972630877183289,0.6073679134837355,0.7563264230985558,0.051368480999773924,2.0,1.0818100076761616,0.3268618280229524,0.27857192281444293,0.30204033964543686,0.1957505795882681,0.0,0.3268618280229524,0.051368480999773924,0.21064382885454883,random_forest,classification,-1,synthetic_74,"{""random_forest"": 0.512, ""xgboost"": 0.5802, ""gradient_boosting"": 0.7007, ""logistic_regression"": 0.7165, ""lasso"": 0.4122, ""knn"": 0.9198, ""decision_tree"": 0.7831, ""svm"": 0.6726}"
5051,3,8.527539483470381,2.995732273553991,430.081362156812,0.13464928787090633,0.020405952841296156,0.9199338349692412,0.08876018431374916,0.0,1.4292825498174484,0.8815634549407569,3.387899118219778,1.3945508381077139,0.1128957441107754,-0.1397790067974225,0.14281345122626868,2.0,0.437085341078513,0.4403711678439029,3.0,1.0,0.0,0.33362839583686565,0.712402382332233,0.8061072998569008,0.7030823508631647,0.3750499708428347,0.8274870097807372,0.8837342780046238,0.44650178752664677,4.0,0.02673536651879127,0.5049008442995321,0.16389569457717565,0.17773177238557267,0.08172655335958812,0.0,0.5049008442995321,0.44650178752664677,0.19433226988510263,xgboost,classification,-1,synthetic_75,"{""random_forest"": 0.5545, ""xgboost"": 0.5144, ""gradient_boosting"": 0.4231, ""logistic_regression"": 0.6636, ""lasso"": 0.4999, ""knn"": 0.8087, ""decision_tree"": 0.8664, ""svm"": 0.7001}"
6576,6,8.79133399330135,2.6390573296152584,331.7974475135879,0.14175313104583084,0.000418184093842855,0.4523671797063752,0.2646737153599426,0.0,0.9679787363594943,0.005313475668345946,3.826967854590934,1.5456191465806748,0.08226287444903439,-1.7341466968949115,0.2450625047400355,3.0,0.3832575247662923,0.702762375534641,4.0,50.0,0.0,0.5210731905083879,0.31518269198165727,0.5031533564519419,0.8048630366705627,1.5194187430236175,0.4073141294388379,0.21516987677118954,0.4853658740169133,5.0,1.4845063743981743,0.5820626156300133,0.06795240242029413,0.13038664581584278,0.1284648610543814,0.0,0.5820626156300133,0.4853658740169133,0.05849255997008676,random_forest,classification,-1,synthetic_76,"{""random_forest"": 0.8125, ""xgboost"": 0.8995, ""gradient_boosting"": 0.8173, ""logistic_regression"": 0.7284, ""lasso"": 0.7598, ""knn"": 0.889, ""decision_tree"": 0.7183, ""svm"": 0.7478}"
3440,32,8.14351740579748,2.70805020110221,364.92875910147444,0.1491506758152252,0.027896372257535038,0.7092676631160773,0.053460232564207205,0.0,0.8877183768426022,0.4507762838863638,4.750987014006441,0.8621737252465789,0.08240139673541365,0.1330055971164099,0.2237953967676638,3.0,0.3183808585221636,0.8162806536190081,4.0,5.0,0.0,0.3245118001753421,0.24256067606304538,0.16683550117426035,0.5859169632822395,1.3923355081985183,0.5093578064989637,0.5993502332682141,-0.17481862719711952,7.0,0.12628058585478263,0.0056065658365616125,0.31071619336289086,0.3015297975294127,0.2399085259881992,0.0,0.3015297975294127,-0.17481862719711952,0.24649437988853135,logistic_regression,classification,-1,synthetic_77,"{""random_forest"": 0.9408, ""xgboost"": 0.8327, ""gradient_boosting"": 0.8255, ""logistic_regression"": 0.8113, ""lasso"": 0.4828, ""knn"": 0.5195, ""decision_tree"": 0.6552, ""svm"": 0.5452}"
5810,20,8.667507952075105,1.6094379124341003,376.52232082198765,0.1625427239786124,0.03534189278902706,0.9770845112684559,0.3306608229842562,1.0,1.8061874557530766,0.933571083457648,3.808087951242851,1.3485176840129982,0.0008577872041183931,-0.13669698710750122,0.0675406942975087,2.0,0.2855811493111805,0.5097808879891197,4.0,5.0,1.0,0.13008066982894695,0.020183300245849613,0.0,0.6621920722136687,1.5696391196397206,0.6830903456125355,0.3196502093182505,0.0321927778672324,6.0,0.46403636061762144,0.19494076346638012,0.00575257842883401,0.34865518572457255,0.12921093830163755,0.0,0.34865518572457255,0.0321927778672324,0.2293060159309282,lasso,classification,-1,synthetic_78,"{""random_forest"": 0.8193, ""xgboost"": 0.4214, ""gradient_boosting"": 0.8604, ""logistic_regression"": 0.7407, ""lasso"": 0.7099, ""knn"": 0.7435, ""decision_tree"": 0.8754, ""svm"": 0.7228}"
4578,25,8.429235912657095,3.295836866004329,195.77255260406702,0.07429718873188684,0.03092635293590928,0.743150857449659,0.18771409093031616,1.0,0.8861187246608422,0.4941476706378827,4.1662717970198715,0.92233380250782,0.14098976879547337,0.01601505438530415,0.35425642891473064,3.0,0.4746003465904457,0.8746540122896622,2.0,1.0,1.0,0.6775316138836847,0.33581035658014524,0.0,0.9237613939961138,0.3430404941511942,0.6501797231077804,0.6939751367853145,0.16476030391054347,2.0,1.2972779135376311,0.381683383029692,0.11011528538074407,0.19931956946028884,0.23153606721423703,0.0,0.381683383029692,0.16476030391054347,0.04686197060598659,random_forest,classification,-1,synthetic_79,"{""random_forest"": 0.7296, ""xgboost"": 0.4986, ""gradient_boosting"": 0.7878, ""logistic_regression"": 0.6503, ""lasso"": 0.7673, ""knn"": 0.8606, ""decision_tree"": 0.4934, ""svm"": 0.4105}"
5262,28,8.56845648535378,2.6390573296152584,300.491688448974,0.07098493217540201,0.0025994675988853747,0.322220635761092,0.169334057661279,0.0,0.1691307561944757,0.6068469555401391,4.285838033837944,1.7658296330374443,0.09885681151983486,-1.155072674108276,0.2546925992612907,2.0,0.43149841567943603,0.9114044703661135,2.0,5.0,0.0,0.7374260857706773,0.2578675940344107,0.819191731380981,0.8611881405588183,1.9945034208081693,0.41501300266469643,0.8983922071330226,0.32328206911662943,2.0,0.9300190350528552,0.6381035590656051,0.33895517222854954,0.2249021636132719,0.25561286356596835,0.0,0.6381035590656051,0.32328206911662943,0.018718220579483167,xgboost,classification,-1,synthetic_80,"{""random_forest"": 0.4369, ""xgboost"": 0.9364, ""gradient_boosting"": 0.8493, ""logistic_regression"": 0.8689, ""lasso"": 0.9159, ""knn"": 0.4468, ""decision_tree"": 0.6121, ""svm"": 0.4391}"
2423,39,7.793174347189205,2.3978952727983707,225.47283838887518,0.055673696332531324,0.039914659860459334,0.5283777426288028,0.11975334948213932,1.0,0.4650119844156624,0.12967897822423535,0.5387783661005958,0.7106394969477754,0.10109913122185955,-1.7497406311221937,0.0,0.0,0.10525346983267148,0.8582263118012567,1.0,50.0,-1.0,0.34264514652252154,0.7781930296723261,0.06733908467547574,0.5697163900145492,0.1746463028801979,0.6422689975400054,0.30939531616575106,-0.1313655187599771,5.0,1.2344376117558016,0.05900589552633241,0.062392345479573265,0.18545844138098416,0.17538268610023128,0.0,0.18545844138098416,-0.1313655187599771,0.14354883487678857,logistic_regression,regression,-1,synthetic_81,"{""random_forest"": 0.567, ""xgboost"": 0.5714, ""gradient_boosting"": 0.4017, ""logistic_regression"": 0.4958, ""lasso"": 0.8815, ""knn"": 0.643, ""decision_tree"": 0.9413, ""svm"": 0.6176}"
325,15,5.786897381366708,2.995732273553991,384.9285611202155,0.1880838414601494,0.0007911585998410409,0.6659320990933089,0.18834694248927072,1.0,1.312110043951408,0.559578854465342,3.122234903494883,1.3161651694983807,0.01755175872869193,1.1988716544748783,0.37625273433460343,2.0,0.06161628785816242,0.7819861313943046,2.0,5.0,-1.0,0.7624469586748684,0.11340182507759486,0.600491103474763,0.5883886471424078,1.903375203069553,0.4877458136906787,0.572050044751744,0.272149163824193,2.0,1.0257941110376187,0.5622628196876183,0.347842432989911,0.18830794687736602,0.3108197142607025,0.0,0.5622628196876183,0.272149163824193,0.12083274996986997,gradient_boosting,classification,-1,synthetic_82,"{""random_forest"": 0.9128, ""xgboost"": 0.8079, ""gradient_boosting"": 0.5537, ""logistic_regression"": 0.4724, ""lasso"": 0.8701, ""knn"": 0.4909, ""decision_tree"": 0.8698, ""svm"": 0.6699}"
6851,37,8.832295859444011,2.5649493574615367,190.02145706156452,0.01740344366055775,0.0278392455464094,0.8915845960472244,0.31837055485740096,1.0,0.3502462802607065,0.6727646144124667,0.32302558061388265,0.43641506910434447,0.13111076599577776,-1.0013241890390794,0.4864669364053359,5.0,0.1316236732590056,0.3004508396252967,1.0,5.0,1.0,0.7925948132091347,0.5645960415816103,0.0,0.837619593772479,0.3125766491747387,0.6291617972937877,0.35770719347529306,0.025245427046483415,2.0,0.5878982020337951,0.1227403875401653,0.09483388340693605,0.13109188518285345,0.057200449066290564,0.0,0.13109188518285345,0.025245427046483415,0.2845508829654584,knn,classification,-1,synthetic_83,"{""random_forest"": 0.7355, ""xgboost"": 0.9085, ""gradient_boosting"": 0.8322, ""logistic_regression"": 0.7245, ""lasso"": 0.4035, ""knn"": 0.8249, ""decision_tree"": 0.7864, ""svm"": 0.7384}"
3457,11,8.148445666243235,2.5649493574615367,389.04084351379475,0.024680163041119287,0.031316117582809756,0.4949295102492866,0.34119279813223663,0.0,1.856767011272615,0.9963982936790554,3.7760444145636995,1.507468140856009,0.03232511383013265,-0.655971764039565,0.3962520023369212,5.0,0.23284127088113976,0.8336329229697523,0.0,1.0,0.0,0.6083195000077717,0.25294477515020025,0.7447977470466423,0.5780732226597599,0.7657055306094418,0.8007228881114768,0.398172641135527,0.3083394493459774,4.0,1.1369297970158798,0.38368565167534263,0.260606273331557,0.21529519918941992,0.06828334532499207,0.0,0.38368565167534263,0.3083394493459774,0.06323443480640646,xgboost,classification,-1,synthetic_84,"{""random_forest"": 0.8711, ""xgboost"": 0.8593, ""gradient_boosting"": 0.91, ""logistic_regression"": 0.6012, ""lasso"": 0.5749, ""knn"": 0.8122, ""decision_tree"": 0.6371, ""svm"": 0.4482}"
7099,19,8.867850063029406,2.1972245773362196,342.4649844633925,0.0635099400515177,0.042405461750781505,0.9630130240301735,0.35394204707840177,0.0,1.478133951878745,0.27746467972495403,0.6896962526337904,1.9267206408920758,0.0015426743903538041,0.8641998929685779,0.0,0.0,0.3531230812776311,0.7296557832553602,2.0,50.0,0.0,0.31187943576372523,0.30597467741392337,0.6010811160307321,0.53552273132595,0.8911682917220375,0.5305242631174241,0.3499528351558678,-0.07375909546360021,2.0,1.8709690270549915,0.19299461564976222,0.07429322880207426,0.0929237426001753,0.3732820351037225,0.0,0.3732820351037225,-0.07375909546360021,0.11175267946603976,logistic_regression,regression,-1,synthetic_85,"{""random_forest"": 0.434, ""xgboost"": 0.4508, ""gradient_boosting"": 0.4895, ""logistic_regression"": 0.7274, ""lasso"": 0.4828, ""knn"": 0.9324, ""decision_tree"": 0.6457, ""svm"": 0.6758}"
3149,28,8.055157731819678,3.6109179126442243,429.50492451673426,0.07135374232465452,0.03787322227253589,0.5065506444850165,0.11954285410361232,0.0,0.21411435710837212,0.4400580465093987,3.378271438984534,1.88044161114257,0.0905695487893644,1.4525421509429561,0.3413824091795134,5.0,0.41124732464511354,0.41960670655294374,4.0,1.0,0.0,0.5314549141893053,0.2591508084083932,0.159473250910072,0.721768813039771,0.606884718856275,0.698040977619153,0.4395054836266918,-0.10267310735567478,6.0,1.1672100740161995,0.005249659355323353,0.1560480938753357,0.30273691179032064,0.11770669465484573,0.0,0.30273691179032064,-0.10267310735567478,0.10653949432614376,logistic_regression,classification,-1,synthetic_86,"{""random_forest"": 0.5198, ""xgboost"": 0.4083, ""gradient_boosting"": 0.7198, ""logistic_regression"": 0.4582, ""lasso"": 0.8802, ""knn"": 0.6877, ""decision_tree"": 0.7848, ""svm"": 0.626}"
3883,31,8.264620829411216,2.0794415416798357,42.94474824437496,0.11896947590038193,0.03694333385665163,0.3227104122330309,0.26348705549080886,1.0,1.0645837519029089,0.10326500887504841,0.03514326167817239,1.135948594632161,0.044453642026993256,1.7532629146052643,0.4104413151815142,3.0,0.4093701147420254,0.9786613724944275,0.0,1.0,1.0,0.031778484357324444,0.7038456923373825,0.0,0.6080318332194049,0.29717530943599,0.4578506590901511,0.03697751183130696,0.14846384720083894,2.0,0.9158579888680558,0.4531429801273136,0.09060865041444228,0.16239359435841058,0.2307429524530801,0.0,0.4531429801273136,0.14846384720083894,0.1841910918975698,random_forest,classification,-1,synthetic_87,"{""random_forest"": 0.4758, ""xgboost"": 0.7788, ""gradient_boosting"": 0.8938, ""logistic_regression"": 0.8098, ""lasso"": 0.442, ""knn"": 0.8927, ""decision_tree"": 0.8367, ""svm"": 0.4871}"
5872,29,8.67812085552252,2.772588722239781,234.97077141047365,0.060657178169856586,0.04662774392096561,0.3830506360191062,0.373499769200588,0.0,1.3677329036706865,0.5315721526867312,-0.8040456352930248,0.9511923836440166,0.06116221575040984,-1.3551247520995098,0.0,0.0,0.32820480175032846,0.9700941260841172,0.0,5.0,0.0,0.9281018355097865,0.7603760947406695,0.4339188890278577,0.6007921456392865,0.48589366541470114,0.6561501734435403,0.7758363807134131,-0.2585712890137465,5.0,1.3866703074694133,0.05001372775002001,0.2592943589528388,0.2829420086127918,0.3363634841611629,0.0,0.3363634841611629,-0.2585712890137465,0.06944402877389647,lasso,regression,-1,synthetic_88,"{""random_forest"": 0.9171, ""xgboost"": 0.4257, ""gradient_boosting"": 0.5758, ""logistic_regression"": 0.641, ""lasso"": 0.8946, ""knn"": 0.9292, ""decision_tree"": 0.6443, ""svm"": 0.8125}"
